record_class,_basis,scale,mode,replicate,frame,active_cycles,blocked_cycles,wall_cycles,latency_ns,active_wall_pct,equivalence_predicted,status
DATA,DATASET,S1,CPU_ONLY,_RUN_1,236,203000,358071,561071,17002142,36.180804,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,237,171715,416541,588256,17825925,29.190522,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,238,200758,404743,605501,18348525,33.155684,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,239,188295,423197,611492,18530072,30.792717,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,240,186127,412922,599049,18152995,31.070413,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,241,174841,412291,587132,17791893,29.778823,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,242,182150,422162,604312,18312489,30.141715,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,243,175472,395879,571351,17313660,30.711769,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,244,192875,396585,589460,17862438,32.720626,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,245,185212,405041,590253,17886466,31.378409,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,246,194516,376976,571492,17317950,34.036522,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,247,176535,406770,583305,17675906,30.264613,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,248,210333,368592,578925,17543184,36.331649,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,249,204171,397246,601417,18224747,33.948325,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,250,192426,446714,639140,19367888,30.107019,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,251,186673,403400,590073,17881003,31.635577,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,252,196063,373993,570056,17274412,34.393639,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,253,193282,383947,577229,17491795,33.484458,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,254,174639,416290,590929,17906941,29.553297,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,255,194765,382936,577701,17506095,33.713807,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,256,185219,415621,600840,18207280,30.826676,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,257,179513,416865,596378,18072047,30.100540,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,258,175837,376175,552012,16727635,31.853837,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,259,165667,463277,628944,19058898,26.340501,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,260,183006,400641,583647,17686268,31.355597,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,261,184738,390907,575645,17443774,32.092349,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,262,181818,399689,581507,17621431,31.266692,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,263,197980,390333,588313,17827677,33.652155,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,264,185539,420938,606477,18378106,30.592916,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,265,184875,390086,574961,17423052,32.154355,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,266,203069,368832,571901,17330342,35.507719,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,267,195787,396306,592093,17942224,33.066934,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,268,182465,390811,573276,17372012,31.828474,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,269,202768,406750,609518,18470229,33.266942,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,270,181798,446055,627853,19025857,28.955504,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,271,206994,402724,609718,18476311,33.949137,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,272,201539,397490,599029,18152389,33.644281,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,273,188499,424759,613258,18583584,30.737308,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,274,180349,428282,608631,18443362,29.631912,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,275,212239,393669,605908,18360845,35.028255,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,276,194695,395737,590432,17891878,32.975008,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,277,189044,392680,581724,17628005,32.497198,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,278,182386,417048,599434,18164660,30.426369,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,279,200782,363336,564118,17094484,35.592199,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,280,199262,394665,593927,17997776,33.549914,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,281,183965,418606,602571,18259731,30.530012,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,282,193974,385953,579927,17573555,33.448003,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,283,172674,425058,597732,18113087,28.888197,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,284,190180,416398,606578,18381163,31.352934,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,285,188823,418146,606969,18393007,31.109167,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,286,183982,421754,605736,18355635,30.373298,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,287,184537,388314,572851,17359128,32.213787,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,288,194360,377343,571703,17324332,33.996673,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,289,194610,416002,610612,18503387,31.871303,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,290,193538,392375,585913,17754954,33.031867,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,291,174454,410706,585160,17732113,29.813043,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,292,180699,430814,611513,18530700,29.549494,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,293,204408,393624,598032,18122189,34.180111,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,294,196758,379678,576436,17467761,34.133538,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,295,191942,396593,588535,17834386,32.613523,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,296,199931,381345,581276,17614420,34.395193,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,297,199071,412002,611073,18517378,32.577286,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,298,192657,374056,566713,17173109,33.995514,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,299,177212,419545,596757,18083539,29.695839,VERTIFIED,DATA
DATA,DATASET,S1,CPU_ONLY,_RUN_1,300,187205,432382,619587,18775370,30.214482,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,1,157528,414423,571951,17331835,27.542220,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,2,157884,428200,586084,17760113,26.938801,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,3,155660,441470,597130,18094857,26.068025,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,4,177338,418898,596236,18067748,29.742921,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,5,179166,391644,570810,17297281,31.388028,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,6,169117,437683,606800,18387880,27.870303,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,7,174824,436604,611428,18528123,28.592737,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,8,191546,355767,547313,16585235,34.997524,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,9,173663,403907,577570,17502108,30.067871,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,10,159109,404508,563617,17079306,28.229986,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,11,179418,408442,587860,17813933,30.520532,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,12,178771,403573,582344,17646791,30.698522,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,13,187234,380191,567425,17194700,32.997136,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,14,170540,431562,602102,18245503,28.324105,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,15,179380,411379,590759,17901801,30.364328,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,16,182819,384358,567177,17187169,32.233148,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,17,177903,433726,611629,18534219,29.086750,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,18,177518,398767,576285,17463171,30.803856,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,19,173163,434424,607587,18411737,28.500116,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,20,174876,419856,594732,18022181,29.404169,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,21,180353,393457,573810,17388195,31.430787,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,22,148552,454906,603458,18286594,24.616792,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,23,177133,420450,597583,18108570,29.641573,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,24,171241,417182,588423,17830995,29.101684,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,25,159492,403117,562609,17048764,28.348640,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,26,175784,390016,565800,17145468,31.068222,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,27,168335,405105,573440,17376980,29.355294,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,28,165200,391292,556492,16863386,29.685961,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,29,164691,467040,631731,19143350,26.069799,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,30,171521,408227,579748,17568133,29.585441,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,31,177259,426470,603729,18294823,29.360690,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,32,167032,418988,586020,17758191,28.502781,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,33,173579,402016,575595,17442270,30.156447,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,34,179630,392996,572626,17352305,31.369515,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,35,180117,442662,622779,18872104,28.921495,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,36,165383,413835,579218,17552054,28.552807,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,37,162092,424624,586716,17779285,27.626995,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,38,181910,380406,562316,17039874,32.350138,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,39,183422,427320,610742,18507326,30.032649,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,40,182729,401972,584701,17718218,31.251700,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,41,165573,434042,599615,18170142,27.613218,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,42,165329,436223,601552,18228841,27.483742,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,43,179737,390985,570722,17294595,31.492916,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,44,185187,412721,597908,18118420,30.972491,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,45,170424,413600,584024,17697690,29.180993,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,46,176227,458387,634614,19230716,27.769164,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,47,175509,402366,577875,17511366,30.371447,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,48,172700,427084,599784,18175286,28.793699,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,49,182668,400277,582945,17665007,31.335375,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,50,157498,408083,565581,17138813,27.847117,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,51,185527,398525,584052,17698558,31.765493,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,52,153710,478421,632131,19155487,24.316162,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,53,171138,429947,601085,18214710,28.471514,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,54,169444,416933,586377,17768992,28.896768,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,55,160893,438656,599549,18168154,26.835671,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,56,177451,411986,589437,17861724,30.105168,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,57,153890,432397,586287,17766263,26.248237,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,58,170890,415036,585926,17755338,29.165799,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,59,179066,441373,620439,18801172,28.861177,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,60,164204,422572,586776,17781077,27.984103,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,61,171172,426618,597790,18114847,28.634136,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,62,175837,403237,579074,17547704,30.365204,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,63,166741,445530,612271,18553662,27.233202,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,64,166032,415761,581793,17630087,28.537985,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,65,190124,416443,606567,18380811,31.344270,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,66,156883,462484,619367,18768708,25.329570,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,67,169544,455435,624979,18938747,27.127951,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,68,174334,434259,608593,18442216,28.645417,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,69,163188,427665,590853,17904642,27.619052,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,70,162983,406487,569470,17256653,28.620120,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,71,181203,416272,597475,18105294,30.328131,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,72,167386,441577,608963,18453438,27.487056,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,73,171696,396943,568639,17231475,30.194201,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,74,169855,414997,584852,17722778,29.042390,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,75,175341,414206,589547,17865075,29.741649,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,76,165055,433264,598319,18130877,27.586455,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,77,183494,437100,620594,18805889,29.567479,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,78,167911,422026,589937,17876887,28.462531,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,79,171720,404307,576027,17455353,29.811103,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,80,178969,432934,611903,18542514,29.247936,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,81,158756,423938,582694,17657399,27.245175,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,82,179708,412528,592236,17946559,30.343984,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,83,180680,392605,573285,17372286,31.516610,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,84,167277,419583,586860,17783625,28.503732,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,85,171176,416250,587426,17800801,29.140011,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,86,163330,443073,606403,18375850,26.934234,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,87,170520,404073,574593,17411913,29.676658,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,88,164188,428307,592495,17954407,27.711289,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,89,177218,422118,599336,18161693,29.569056,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,90,168422,414755,583177,17672024,28.880083,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,91,167294,428927,596221,18067301,28.059059,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,92,173884,429804,603688,18293571,28.803620,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,93,174255,413233,587488,17802668,29.661031,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,94,174340,440282,614622,18624913,28.365402,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,95,172068,391301,563369,17071781,30.542682,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,96,165854,417444,583298,17675706,28.433837,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,97,176582,416113,592695,17960469,29.793064,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,98,155752,433579,589331,17858501,26.428611,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,99,165498,400363,565861,17147301,29.247112,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,100,171090,393877,564967,17120218,30.283185,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,101,164546,423764,588310,17827576,27.969268,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,102,162959,425846,588805,17842570,27.676226,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,103,183215,413699,596914,18088303,30.693701,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,104,167766,457298,625064,18941325,26.839812,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,105,164335,422578,586913,17785236,27.999891,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,106,174158,428144,602302,18251586,28.915395,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,107,155763,425026,580789,17599670,26.819206,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,108,171780,422955,594735,18022287,28.883452,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,109,177803,420690,598493,18136151,29.708451,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,110,185681,404778,590459,17892703,31.446891,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,111,164427,409146,573573,17381005,28.667144,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,112,171895,423740,595635,18049539,28.859117,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,113,187459,397477,584936,17725347,32.047780,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,114,164806,439070,603876,18299272,27.291364,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,115,180969,400558,581527,17622032,31.119621,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,116,171497,435942,607439,18407244,28.232794,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,117,161495,425692,587187,17793538,27.503163,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,118,173650,434358,608008,18424498,28.560479,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,119,173255,437020,610275,18493168,28.389660,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,120,170183,406301,576484,17469220,29.520854,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,121,162183,384958,547141,16580025,29.641902,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,122,177296,402195,579491,17560319,30.595126,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,123,160821,433691,594512,18015527,27.050926,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,124,169341,450549,619890,18784556,27.317911,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,125,173237,423069,596306,18069866,29.051695,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,126,167448,396718,564166,17095941,29.680626,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,127,172951,403770,576721,17476400,29.988677,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,128,173450,423769,597219,18097535,29.042947,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,129,168827,472096,640923,19421918,26.341230,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,130,163661,412709,576370,17465748,28.395128,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,131,183314,424830,608144,18428610,30.143190,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,132,186148,437542,623690,18899705,29.846238,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,133,177303,424111,601414,18224657,29.481023,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,134,163143,441147,604290,18311817,26.997468,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,135,180107,397911,578018,17515695,31.159410,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,136,177610,398732,576342,17464924,30.816772,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,137,174597,449204,623801,18903056,27.989215,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,138,172860,406315,579175,17550754,29.845901,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,139,171723,441229,612952,18574291,28.015734,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,140,155585,465501,621086,18820798,25.050476,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,141,176029,436389,612418,18558127,28.743277,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,142,178868,410240,589108,17851757,30.362514,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,143,177853,440028,617881,18723652,28.784345,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,144,167514,411963,579477,17559899,28.907791,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,145,176977,415050,592027,17940220,29.893400,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,146,185078,388231,573309,17372993,32.282417,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,147,179629,386063,565692,17142167,31.753852,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,148,169094,401305,570399,17284817,29.644863,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,149,165788,447486,613274,18584061,27.033267,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,150,156762,473604,630366,19101996,24.868410,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,151,182633,411278,593911,17997290,30.750904,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,152,184123,411078,595201,18036409,30.934592,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,153,174083,398808,572891,17360341,30.386758,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,154,164559,438072,602631,18261554,27.306760,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,155,177031,378405,555436,16831408,31.872439,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,156,168327,425177,593504,17984966,28.361561,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,157,167165,427471,594636,18019275,28.112156,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,158,176398,398436,574834,17419198,30.686772,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,159,167265,387628,554893,16814947,30.143649,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,160,154709,477387,632096,19154428,24.475554,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,161,159340,401140,560480,16984257,28.429204,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,162,176595,433882,610477,18499313,28.927380,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,163,182240,382174,564414,17103462,32.288356,VERTIFIED,DATA
DATA,DATASET,S1,CPU_MATMUL,_RUN_1,164,171875,403231,575106,17427444,29.885795,VERTIFIED,DATA
